"";"lm1";"l0";"l1";"a";"l_stop"
"12839";-5843,9015884141;-5843,90155435002;-5843,90152029264;0,999803731766391;-5843,7280296422
"12840";-5843,90155435002;-5843,90152029264;-5843,90148624193;0,999803960285307;-5843,7278273685
"12841";-5843,90152029264;-5843,90148624193;-5843,9014521979;0,999803681456148;-5843,72807406273
"12842";-5843,90148624193;-5843,9014521979;-5843,90141816054;0,999804203927874;-5843,72761132127
"12843";-5843,9014521979;-5843,90141816054;-5843,90138412987;0,999803363969792;-5843,72835390669
"12844";-5843,90141816054;-5843,90138412987;-5843,90135010588;0,999803806359737;-5843,72796367036
"12845";-5843,90138412987;-5843,90135010588;-5843,90131608856;0,99980403517006;-5843,72776118305
"12846";-5843,90135010588;-5843,90131608856;-5843,90128207791;0,999803729398104;-5843,72803161899
"12847";-5843,90131608856;-5843,90128207791;-5843,90124807395;0,999803182780461;-5843,72851287946
"12848";-5843,90128207791;-5843,90124807395;-5843,90121407666;0,99980416041172;-5843,72765041559
"12849";-5843,90124807395;-5843,90121407666;-5843,90118008604;0,999803694019489;-5843,72806285641
"12850";-5843,90121407666;-5843,90118008604;-5843,9011461021;0,999803494932529;-5843,72823828268
"12851";-5843,90118008604;-5843,9011461021;-5843,90111212483;0,999803670410578;-5843,72808370847
"12852";-5843,9011461021;-5843,90111212483;-5843,90107815423;0,999803738928662;-5843,72802328944
"12853";-5843,90111212483;-5843,90107815423;-5843,9010441903;0,999803646856703;-5843,72810445253
"12854";-5843,90107815423;-5843,9010441903;-5843,90101023304;0,999803501181564;-5843,72823268724
"12855";-5843,9010441903;-5843,90101023304;-5843,90097628245;0,99980370361383;-5843,72805447395
"12856";-5843,90101023304;-5843,90097628245;-5843,90094233853;0,999803557918897;-5843,72818274981
"12857";-5843,90097628245;-5843,90094233853;-5843,90090840128;0,999803572909899;-5843,72816956249
"12858";-5843,90094233853;-5843,90090840128;-5843,9008744707;0,999803480720113;-5843,72825061248
"12859";-5843,90090840128;-5843,9008744707;-5843,90084054677;0,999803629724681;-5843,7281196008
"12860";-5843,9008744707;-5843,90084054677;-5843,90080662952;0,999803483916486;-5843,72824777899
"12861";-5843,90084054677;-5843,90080662952;-5843,90077271894;0,999803284399702;-5843,72842282943
"12862";-5843,90080662952;-5843,90077271894;-5843,90073881501;0,999803674821135;-5843,72808001895
"12863";-5843,90077271894;-5843,90073881501;-5843,90070491775;0,999803528967406;-5843,72820822041
"12864";-5843,90073881501;-5843,90070491775;-5843,90067102715;0,999803463528036;-5843,72826566671
"12865";-5843,90070491775;-5843,90067102715;-5843,90063714321;0,999803237040514;-5843,728464156
"12866";-5843,90067102715;-5843,90063714321;-5843,90060326593;0,999803627780807;-5843,72812149977
"12867";-5843,90063714321;-5843,90060326593;-5843,90056939532;0,99980326705024;-5843,72843782536
"12868";-5843,90060326593;-5843,90056939532;-5843,90053553136;0,999803470007023;-5843,72826002988
"12869";-5843,90056939532;-5843,90053553136;-5843,90050167406;0,999803297088861;-5843,72841150409
"12870";-5843,90053553136;-5843,90050167406;-5843,90046782341;0,999803580740296;-5843,7281629377
"12871";-5843,90050167406;-5843,90046782341;-5843,90043397943;0,999803166002045;-5843,72852606331
"12872";-5843,90046782341;-5843,90043397943;-5843,90040014211;0,999803234743423;-5843,7284659942
"12873";-5843,90043397943;-5843,90040014211;-5843,90036631143;0,999803518560588;-5843,72821758669
"12874";-5843,90040014211;-5843,90036631143;-5843,90033248741;0,999803103575853;-5843,72858048374
"12875";-5843,90036631143;-5843,90033248741;-5843,90029867005;0,999803495024375;-5843,7282382771
"12876";-5843,90033248741;-5843,90029867005;-5843,90026485934;0,99980286472782;-5843,72878851038
"12877";-5843,90029867005;-5843,90026485934;-5843,90023105528;0,999803632846145;-5843,72811762376
"12878";-5843,90026485934;-5843,90023105528;-5843,90019725787;0,999803217610006;-5843,72848087656
"12879";-5843,90023105528;-5843,90019725787;-5843,90016346712;0,999802963597565;-5843,72870229088
"12880";-5843,90019725787;-5843,90016346712;-5843,90012968301;0,999803463076413;-5843,72826645365
"12881";-5843,90016346712;-5843,90012968301;-5843,90009590556;0,999802886026396;-5843,72876968116
"12882";-5843,90012968301;-5843,90009590556;-5843,90006213474;0,999803493390991;-5843,72824003995
"12883";-5843,90009590556;-5843,90006213474;-5843,90002837058;0,999803077729195;-5843,7286027918
"12884";-5843,90006213474;-5843,90002837058;-5843,89999461306;0,999803146689926;-5843,72854272697
"12885";-5843,90002837058;-5843,89999461306;-5843,8999608622;0,999802973221116;-5843,72869370853
"12886";-5843,89999461306;-5843,8999608622;-5843,89992711798;0,999802961341215;-5843,72870403664
"12887";-5843,8999608622;-5843,89992711798;-5843,8998933804;0,999803461561548;-5843,72826816187
"12888";-5843,89992711798;-5843,8998933804;-5843,89985964946;0,999803072473778;-5843,72860732421
"12889";-5843,8998933804;-5843,89985964946;-5843,89982592517;0,999802764053499;-5843,72887516633
"12890";-5843,89985964946;-5843,89982592517;-5843,89979220753;0,999803048766264;-5843,7286279911
"12891";-5843,89982592517;-5843,89979220753;-5843,89975849651;0,999803468524295;-5843,72826234124
"12892";-5843,89979220753;-5843,89975849651;-5843,89972479215;0,999802566559189;-5843,72904596712
"12893";-5843,89975849651;-5843,89972479215;-5843,89969109442;0,999803229168022;-5843,72847110738
"12894";-5843,89972479215;-5843,89969109442;-5843,89965740333;0,999803001513102;-5843,72866901115
"12895";-5843,89969109442;-5843,89965740333;-5843,89962371888;0,999802719741067;-5843,72891327908
"12896";-5843,89965740333;-5843,89962371888;-5843,89959004107;0,999803139821299;-5843,72854892794
"12897";-5843,89962371888;-5843,89959004107;-5843,89955636989;0,999802912019472;-5843,72874666272
"12898";-5843,89959004107;-5843,89955636989;-5843,89952270535;0,99980295420137;-5843,72871009002
"12899";-5843,89955636989;-5843,89952270535;-5843,89948904745;0,999802672219077;-5843,72895423013
"12900";-5843,89952270535;-5843,89948904745;-5843,89945539618;0,999803146686037;-5843,72854311637
"12901";-5843,89948904745;-5843,89945539618;-5843,89942175154;0,999802756575506;-5843,72888121538
"12902";-5843,89945539618;-5843,89942175154;-5843,89938811354;0,999802960954317;-5843,72870428726
"12903";-5843,89942175154;-5843,89938811354;-5843,89935448217;0,999802786933723;-5843,72885492817
"12904";-5843,89938811354;-5843,89935448217;-5843,89932085743;0,999802666903924;-5843,72895865666
"12905";-5843,89935448217;-5843,89932085743;-5843,89928723932;0,999803060730001;-5843,7286179104
"12906";-5843,89932085743;-5843,89928723932;-5843,89925362784;0,999802562024215;-5843,72904908655
"12907";-5843,89928723932;-5843,89925362784;-5843,89922002299;0,999802793625288;-5843,72884915722
"12908";-5843,89925362784;-5843,89922002299;-5843,89918642476;0,99980302537116;-5843,72864867184
"12909";-5843,89922002299;-5843,89918642476;-5843,89915283317;0,999802472239797;-5843,72912631794
"12910";-5843,89918642476;-5843,89915283317;-5843,8991192482;0,999802839340921;-5843,72880967639
"12911";-5843,89915283317;-5843,8991192482;-5843,89908566985;0,999802908782567;-5843,72874965896
"12912";-5843,8991192482;-5843,89908566985;-5843,89905209814;0,999802382386507;-5843,72920347418
"12913";-5843,89908566985;-5843,89905209814;-5843,89901853305;0,999802695510381;-5843,72893386971
"12914";-5843,89905209814;-5843,89901853305;-5843,89898497458;0,999802792055874;-5843,72885058631
"12915";-5843,89901853305;-5843,89898497458;-5843,89895142273;0,999802563444685;-5843,72904762326
"12916";-5843,89898497458;-5843,89895142273;-5843,8989178775;0,999802931062955;-5843,72873061706
"12917";-5843,89895142273;-5843,8989178775;-5843,8988843389;0,99980218729447;-5843,72937064102
"12918";-5843,8989178775;-5843,8988843389;-5843,89885080692;0,999802798985293;-5843,72884472847
"12919";-5843,8988843389;-5843,89885080692;-5843,89881728156;0,999802543103783;-5843,72906508032
"12920";-5843,89885080692;-5843,89881728156;-5843,89878376281;0,999802721135311;-5843,72891185959
"12921";-5843,89881728156;-5843,89878376281;-5843,89875025068;0,999802465137403;-5843,72913205076
"12922";-5843,89878376281;-5843,89875025068;-5843,89871674517;0,999802588945296;-5843,72902565235
"12923";-5843,89875025068;-5843,89871674517;-5843,89868324627;0,999802441387959;-5843,72915242035
"12924";-5843,89871674517;-5843,89868324627;-5843,898649754;0,999802456650828;-5843,72913931924
"12925";-5843,89868324627;-5843,898649754;-5843,89861626834;0,999802526241172;-5843,72907957145
"12926";-5843,898649754;-5843,89861626834;-5843,89858278928;0,99980265020191;-5843,72897305984
"12927";-5843,89861626834;-5843,89858278928;-5843,89854931685;0,99980223092213;-5843,72933271145
"12928";-5843,89858278928;-5843,89854931685;-5843,89851585103;0,999802626545078;-5843,72899346008
"12929";-5843,89854931685;-5843,89851585103;-5843,89848239181;0,999802533227467;-5843,72907358772
"12930";-5843,89851585103;-5843,89848239181;-5843,89844893921;0,999802168040391;-5843,72938636896
"12931";-5843,89848239181;-5843,89844893921;-5843,89841549322;0,999802509521086;-5843,7290939851
"12932";-5843,89844893921;-5843,89841549322;-5843,89838205385;0,999802117002721;-5843,72942991558
"12933";-5843,89841549322;-5843,89838205385;-5843,89834862107;0,999802757795249;-5843,72888092204
"12934";-5843,89838205385;-5843,89834862107;-5843,89831519491;0,999802256420457;-5843,72931068869
"12935";-5843,89834862107;-5843,89831519491;-5843,89828177535;0,999802190101136;-5843,72936736169
"12936";-5843,89831519491;-5843,89828177535;-5843,8982483624;0,999802531966907;-5843,72907487141
"12937";-5843,89828177535;-5843,8982483624;-5843,89821495606;0,999802139107885;-5843,72941083703
"12938";-5843,8982483624;-5843,89821495606;-5843,89818155632;0,999802290527672;-5843,72928152941
"12939";-5843,89821495606;-5843,89818155632;-5843,89814816318;0,99980236035328;-5843,72922184564
"12940";-5843,89818155632;-5843,89814816318;-5843,89811477665;0,999802212340223;-5843,7293482855
"12941";-5843,89814816318;-5843,89811477665;-5843,89808139671;0,999802309419347;-5843,72926539361
"12942";-5843,89811477665;-5843,89808139671;-5843,89804802339;0,9998021340963;-5843,72941500599
"12943";-5843,89808139671;-5843,89804802339;-5843,89801465666;0,999802285702637;-5843,72928567344
"12944";-5843,89804802339;-5843,89801465666;-5843,89798129653;0,999802219346431;-5843,72934229389
"12945";-5843,89801465666;-5843,89798129653;-5843,897947943;0,999802098432734;-5843,72944534916
"12946";-5843,89798129653;-5843,897947943;-5843,89791459607;0,999802195601554;-5843,72936255808
"12947";-5843,897947943;-5843,89791459607;-5843,89788125573;0,999802265562096;-5843,72930291079
"12948";-5843,89791459607;-5843,89788125573;-5843,897847922;0,999801789989702;-5843,72970746686
"12949";-5843,89788125573;-5843,897847922;-5843,89781459486;0,999802460092164;-5843,72913698127
"12950";-5843,897847922;-5843,89781459486;-5843,89778127432;0,999801957133994;-5843,72956544682
"12951";-5843,89781459486;-5843,89778127432;-5843,89774796036;0,999802300039646;-5843,72927362287
"12952";-5843,89778127432;-5843,89774796036;-5843,897714653;0,999801933338106;-5843,72958559872
"12953";-5843,89774796036;-5843,897714653;-5843,89768135224;0,999801921406051;-5843,72959572865
"12954";-5843,897714653;-5843,89768135224;-5843,89764805807;0,999801991409268;-5843,72953629252
"12955";-5843,89768135224;-5843,89764805807;-5843,89761477049;0,999802252680427;-5843,72931413297
"12956";-5843,89764805807;-5843,89761477049;-5843,8975814895;0,999802076956982;-5843,7294635861
"12957";-5843,89761477049;-5843,8975814895;-5843,8975482151;0,999801709842691;-5843,72977490111
"12958";-5843,8975814895;-5843,8975482151;-5843,89751494729;0,999802326511994;-5843,72925140566
"12959";-5843,8975482151;-5843,89751494729;-5843,89748168606;0,999801740657972;-5843,72974872075
"12960";-5843,89751494729;-5843,89748168606;-5843,89744843143;0,999801865407384;-5843,72964309185
"12961";-5843,89748168606;-5843,89744843143;-5843,89741518338;0,999802126985848;-5843,72942121743
"12962";-5843,89744843143;-5843,89741518338;-5843,89738194192;0,999801786921269;-5843,72970949358
"12963";-5843,89741518338;-5843,89738194192;-5843,89734870705;0,999801884426307;-5843,72962695514
"12964";-5843,89738194192;-5843,89734870705;-5843,89731547875;0,999801927265765;-5843,72959067285
"12965";-5843,89734870705;-5843,89731547875;-5843,89728225704;0,999801888025185;-5843,72962390114
"12966";-5843,89731547875;-5843,89728225704;-5843,89724904191;0,99980206778119;-5843,72947160877
"12967";-5843,89728225704;-5843,89724904191;-5843,89721583337;0,999801426193659;-5843,73001380122
"12968";-5843,89724904191;-5843,89721583337;-5843,8971826314;0,999802098826029;-5843,72944539713
"12969";-5843,89721583337;-5843,8971826314;-5843,89714943602;0,999801840511031;-5843,72966409784
"12970";-5843,8971826314;-5843,89714943602;-5843,89711624722;0,999801582050261;-5843,72988230879
"12971";-5843,89714943602;-5843,89711624722;-5843,89708306499;0,999801926324046;-5843,72959158016
"12972";-5843,89711624722;-5843,89708306499;-5843,89704988935;0,999801612992173;-5843,72985616814
"12973";-5843,89708306499;-5843,89704988935;-5843,89701672027;0,999802012259449;-5843,72951893399
"12974";-5843,89704988935;-5843,89701672027;-5843,89698355778;0,99980150691323;-5843,72994545331
"12975";-5843,89701672027;-5843,89698355778;-5843,89695040186;0,999801714334531;-5843,72977068455
"12976";-5843,89698355778;-5843,89695040186;-5843,89691725252;0,999801702440371;-5843,7297807142
"12977";-5843,89695040186;-5843,89691725252;-5843,89688410975;0,999801910037196;-5843,7296055216
"12978";-5843,89691725252;-5843,89688410975;-5843,89685097356;0,999801404280568;-5843,73003160841
"12979";-5843,89688410975;-5843,89685097356;-5843,89681784393;0,999801694198511;-5843,72978767438
"12980";-5843,89685097356;-5843,89681784393;-5843,89678472088;0,999801764675975;-5843,72972827933
"12981";-5843,89681784393;-5843,89678472088;-5843,8967516044;0,999801615538712;-5843,72985389038
"12982";-5843,89678472088;-5843,8967516044;-5843,8967184945;0,999801274075951;-5843,73014072091
"12983";-5843,8967516044;-5843,8967184945;-5843,89668539115;0,99980205864503;-5843,72948033466
"12984";-5843,8967184945;-5843,89668539115;-5843,89665229438;0,999801277647628;-5843,73013759625
"12985";-5843,89668539115;-5843,89665229438;-5843,89661920417;0,999801705306881;-5843,72977840507
"12986";-5843,89665229438;-5843,89661920417;-5843,89658612054;0,999801418610476;-5843,73001932464
"12987";-5843,89661920417;-5843,89658612054;-5843,89655304347;0,999801571603483;-5843,72989087218
"12988";-5843,89658612054;-5843,89655304347;-5843,89651997296;0,999801642206755;-5843,72983153884
"12989";-5843,89655304347;-5843,89651997296;-5843,89648690901;0,999801382839664;-5843,73004925453
"12990";-5843,89651997296;-5843,89648690901;-5843,89645385164;0,999801508425934;-5843,72994392796
"12991";-5843,89648690901;-5843,89645385164;-5843,89642080082;0,999801441506599;-5843,73000005724
"12992";-5843,89645385164;-5843,89642080082;-5843,89638775657;0,999801319519078;-5843,73010225795
"12993";-5843,89642080082;-5843,89638775657;-5843,89635471888;0,999801610319786;-5843,72985846729
"12994";-5843,89638775657;-5843,89635471888;-5843,89632168775;0,999801460837503;-5843,729983849
"12995";-5843,89635471888;-5843,89632168775;-5843,89628866318;0,999801228670596;-5843,73017817184
"12996";-5843,89632168775;-5843,89628866318;-5843,89625564517;0,999801519632013;-5843,72993461449
"12997";-5843,89628866318;-5843,89625564517;-5843,89622263372;0,999801232321046;-5843,73017507281
"12998";-5843,89625564517;-5843,89622263372;-5843,89618962882;0,99980149586435;-5843,72995457653
"12999";-5843,89622263372;-5843,89618962882;-5843,89615663048;0,999801373783566;-5843,73005676916
"13000";-5843,89618962882;-5843,89615663048;-5843,8961236387;0,9998011965142;-5843,73020490674
"13001";-5843,89615663048;-5843,8961236387;-5843,89609065346;0,999801542925874;-5843,72991523395
"13002";-5843,8961236387;-5843,89609065346;-5843,8960576748;0,999800952077179;-5843,73040860267
"13003";-5843,89609065346;-5843,8960576748;-5843,89602470268;0,999801298545034;-5843,73011970944
"13004";-5843,8960576748;-5843,89602470268;-5843,8959917371;0,999801838313746;-5843,72966771429
"13005";-5843,89602470268;-5843,8959917371;-5843,89595877809;0,999800667879857;-5843,73064452553
"13006";-5843,8959917371;-5843,89595877809;-5843,89592582562;0,999801483575001;-5843,72996512121
"13007";-5843,89595877809;-5843,89592582562;-5843,89589287971;0,999801195756602;-5843,73020543816
"13008";-5843,89592582562;-5843,89589287971;-5843,89585994034;0,999801045802861;-5843,73033034325
"13009";-5843,89589287971;-5843,89585994034;-5843,89582700753;0,999801227101667;-5843,73017933529
