"";"lm1";"l0";"l1";"a";"l_stop0";"l_stop"
"25193";-5843,76210468083;-5843,76210468083;-5843,76210318665;Inf;NA;-5843,76210468083
"25194";-5843,76210318665;-5843,76210318665;-5843,76210169289;Inf;NA;-5843,76210318665
"25195";-5843,76210169289;-5843,76210169289;-5843,76210019955;Inf;NA;-5843,76210169289
"25196";-5843,76210019955;-5843,76210019955;-5843,76209870663;Inf;NA;-5843,76210019955
"25197";-5843,76209870663;-5843,76209870663;-5843,76209721414;Inf;NA;-5843,76209870663
"25198";-5843,76209721414;-5843,76209721414;-5843,76209572206;Inf;NA;-5843,76209721414
"25199";-5843,76209572206;-5843,76209572206;-5843,76209423041;Inf;NA;-5843,76209572206
"25200";-5843,76209423041;-5843,76209423041;-5843,76209273917;Inf;NA;-5843,76209423041
"25201";-5843,76209273917;-5843,76209273917;-5843,76209124835;Inf;NA;-5843,76209273917
"25202";-5843,76209124835;-5843,76209124835;-5843,76208975796;Inf;NA;-5843,76209124835
"25203";-5843,76208975796;-5843,76208975796;-5843,76208826799;Inf;NA;-5843,76208975796
"25204";-5843,76208826799;-5843,76208826799;-5843,76208677843;Inf;NA;-5843,76208826799
"25205";-5843,76208677843;-5843,76208677843;-5843,76208528929;Inf;NA;-5843,76208677843
"25206";-5843,76208528929;-5843,76208528929;-5843,76208380058;Inf;NA;-5843,76208528929
"25207";-5843,76208380058;-5843,76208380058;-5843,76208231228;Inf;NA;-5843,76208380058
"25208";-5843,76208231228;-5843,76208231228;-5843,7620808244;Inf;NA;-5843,76208231228
"25209";-5843,7620808244;-5843,7620808244;-5843,76207933694;Inf;NA;-5843,7620808244
"25210";-5843,76207933694;-5843,76207933694;-5843,7620778499;Inf;NA;-5843,76207933694
"25211";-5843,7620778499;-5843,7620778499;-5843,76207636328;Inf;NA;-5843,7620778499
"25212";-5843,76207636328;-5843,76207636328;-5843,76207487708;Inf;NA;-5843,76207636328
"25213";-5843,76207487708;-5843,76207487708;-5843,76207339129;Inf;NA;-5843,76207487708
"25214";-5843,76207339129;-5843,76207339129;-5843,76207190593;Inf;NA;-5843,76207339129
"25215";-5843,76207190593;-5843,76207190593;-5843,76207042099;Inf;NA;-5843,76207190593
"25216";-5843,76207042099;-5843,76207042099;-5843,76206893646;Inf;NA;-5843,76207042099
"25217";-5843,76206893646;-5843,76206893646;-5843,76206745235;Inf;NA;-5843,76206893646
"25218";-5843,76206745235;-5843,76206745235;-5843,76206596866;Inf;NA;-5843,76206745235
"25219";-5843,76206596866;-5843,76206596866;-5843,76206448539;Inf;NA;-5843,76206596866
"25220";-5843,76206448539;-5843,76206448539;-5843,76206300253;Inf;NA;-5843,76206448539
"25221";-5843,76206300253;-5843,76206300253;-5843,7620615201;Inf;NA;-5843,76206300253
"25222";-5843,7620615201;-5843,7620615201;-5843,76206003807;Inf;NA;-5843,7620615201
"25223";-5843,76206003807;-5843,76206003807;-5843,76205855647;Inf;NA;-5843,76206003807
"25224";-5843,76205855647;-5843,76205855647;-5843,76205707529;Inf;NA;-5843,76205855647
"25225";-5843,76205707529;-5843,76205707529;-5843,76205559452;Inf;NA;-5843,76205707529
"25226";-5843,76205559452;-5843,76205559452;-5843,76205411417;Inf;NA;-5843,76205559452
"25227";-5843,76205411417;-5843,76205411417;-5843,76205263424;Inf;NA;-5843,76205411417
"25228";-5843,76205263424;-5843,76205263424;-5843,76205115472;Inf;NA;-5843,76205263424
"25229";-5843,76205115472;-5843,76205115472;-5843,76204967563;Inf;NA;-5843,76205115472
"25230";-5843,76204967563;-5843,76204967563;-5843,76204819695;Inf;NA;-5843,76204967563
"25231";-5843,76204819695;-5843,76204819695;-5843,76204671868;Inf;NA;-5843,76204819695
"25232";-5843,76204671868;-5843,76204671868;-5843,76204524083;Inf;NA;-5843,76204671868
"25233";-5843,76204524083;-5843,76204524083;-5843,7620437634;Inf;NA;-5843,76204524083
"25234";-5843,7620437634;-5843,7620437634;-5843,76204228638;Inf;NA;-5843,7620437634
"25235";-5843,76204228638;-5843,76204228638;-5843,76204080978;Inf;NA;-5843,76204228638
"25236";-5843,76204080978;-5843,76204080978;-5843,76203933361;Inf;NA;-5843,76204080978
"25237";-5843,76203933361;-5843,76203933361;-5843,76203785783;Inf;NA;-5843,76203933361
"25238";-5843,76203785783;-5843,76203785783;-5843,76203638249;Inf;NA;-5843,76203785783
"25239";-5843,76203638249;-5843,76203638249;-5843,76203490754;Inf;NA;-5843,76203638249
"25240";-5843,76203490754;-5843,76203490754;-5843,76203343303;Inf;NA;-5843,76203490754
"25241";-5843,76203343303;-5843,76203343303;-5843,76203195893;Inf;NA;-5843,76203343303
"25242";-5843,76203195893;-5843,76203195893;-5843,76203048524;Inf;NA;-5843,76203195893
"25243";-5843,76203048524;-5843,76203048524;-5843,76202901196;Inf;NA;-5843,76203048524
"25244";-5843,76202901196;-5843,76202901196;-5843,7620275391;Inf;NA;-5843,76202901196
"25245";-5843,7620275391;-5843,7620275391;-5843,76202606665;Inf;NA;-5843,7620275391
"25246";-5843,76202606665;-5843,76202606665;-5843,76202459463;Inf;NA;-5843,76202606665
"25247";-5843,76202459463;-5843,76202459463;-5843,76202312301;Inf;NA;-5843,76202459463
"25248";-5843,76202312301;-5843,76202312301;-5843,76202165182;Inf;NA;-5843,76202312301
"25249";-5843,76202165182;-5843,76202165182;-5843,76202018103;Inf;NA;-5843,76202165182
"25250";-5843,76202018103;-5843,76202018103;-5843,76201871066;Inf;NA;-5843,76202018103
"25251";-5843,76201871066;-5843,76201871066;-5843,7620172407;Inf;NA;-5843,76201871066
"25252";-5843,7620172407;-5843,7620172407;-5843,76201577117;Inf;NA;-5843,7620172407
"25253";-5843,76201577117;-5843,76201577117;-5843,76201430203;Inf;NA;-5843,76201577117
"25254";-5843,76201430203;-5843,76201430203;-5843,76201283333;Inf;NA;-5843,76201430203
"25255";-5843,76201283333;-5843,76201283333;-5843,76201136503;Inf;NA;-5843,76201283333
"25256";-5843,76201136503;-5843,76201136503;-5843,76200989714;Inf;NA;-5843,76201136503
"25257";-5843,76200989714;-5843,76200989714;-5843,76200842967;Inf;NA;-5843,76200989714
"25258";-5843,76200842967;-5843,76200842967;-5843,76200696261;Inf;NA;-5843,76200842967
"25259";-5843,76200696261;-5843,76200696261;-5843,76200549596;Inf;NA;-5843,76200696261
"25260";-5843,76200549596;-5843,76200549596;-5843,76200402974;Inf;NA;-5843,76200549596
"25261";-5843,76200402974;-5843,76200402974;-5843,76200256392;Inf;NA;-5843,76200402974
"25262";-5843,76200256392;-5843,76200256392;-5843,76200109852;Inf;NA;-5843,76200256392
"25263";-5843,76200109852;-5843,76200109852;-5843,76199963352;Inf;NA;-5843,76200109852
"25264";-5843,76199963352;-5843,76199963352;-5843,76199816894;Inf;NA;-5843,76199963352
"25265";-5843,76199816894;-5843,76199816894;-5843,76199670478;Inf;NA;-5843,76199816894
"25266";-5843,76199670478;-5843,76199670478;-5843,76199524102;Inf;NA;-5843,76199670478
"25267";-5843,76199524102;-5843,76199524102;-5843,76199377769;Inf;NA;-5843,76199524102
"25268";-5843,76199377769;-5843,76199377769;-5843,76199231476;Inf;NA;-5843,76199377769
"25269";-5843,76199231476;-5843,76199231476;-5843,76199085224;Inf;NA;-5843,76199231476
"25270";-5843,76199085224;-5843,76199085224;-5843,76198939014;Inf;NA;-5843,76199085224
"25271";-5843,76198939014;-5843,76198939014;-5843,76198792845;Inf;NA;-5843,76198939014
"25272";-5843,76198792845;-5843,76198792845;-5843,76198646716;Inf;NA;-5843,76198792845
"25273";-5843,76198646716;-5843,76198646716;-5843,7619850063;Inf;NA;-5843,76198646716
"25274";-5843,7619850063;-5843,7619850063;-5843,76198354584;Inf;NA;-5843,7619850063
"25275";-5843,76198354584;-5843,76198354584;-5843,7619820858;Inf;NA;-5843,76198354584
"25276";-5843,7619820858;-5843,7619820858;-5843,76198062616;Inf;NA;-5843,7619820858
"25277";-5843,76198062616;-5843,76198062616;-5843,76197916695;Inf;NA;-5843,76198062616
"25278";-5843,76197916695;-5843,76197916695;-5843,76197770813;Inf;NA;-5843,76197916695
"25279";-5843,76197770813;-5843,76197770813;-5843,76197624974;Inf;NA;-5843,76197770813
"25280";-5843,76197624974;-5843,76197624974;-5843,76197479175;Inf;NA;-5843,76197624974
"25281";-5843,76197479175;-5843,76197479175;-5843,76197333418;Inf;NA;-5843,76197479175
"25282";-5843,76197333418;-5843,76197333418;-5843,76197187701;Inf;NA;-5843,76197333418
"25283";-5843,76197187701;-5843,76197187701;-5843,76197042025;Inf;NA;-5843,76197187701
"25284";-5843,76197042025;-5843,76197042025;-5843,7619689639;Inf;NA;-5843,76197042025
"25285";-5843,7619689639;-5843,7619689639;-5843,76196750798;Inf;NA;-5843,7619689639
"25286";-5843,76196750798;-5843,76196750798;-5843,76196605246;Inf;NA;-5843,76196750798
"25287";-5843,76196605246;-5843,76196605246;-5843,76196459734;Inf;NA;-5843,76196605246
"25288";-5843,76196459734;-5843,76196459734;-5843,76196314264;Inf;NA;-5843,76196459734
"25289";-5843,76196314264;-5843,76196314264;-5843,76196168835;Inf;NA;-5843,76196314264
"25290";-5843,76196168835;-5843,76196168835;-5843,76196023446;Inf;NA;-5843,76196168835
"25291";-5843,76196023446;-5843,76196023446;-5843,76195878099;Inf;NA;-5843,76196023446
"25292";-5843,76195878099;-5843,76195878099;-5843,76195732792;Inf;NA;-5843,76195878099
"25293";-5843,76195732792;-5843,76195732792;-5843,76195587527;Inf;NA;-5843,76195732792
"25294";-5843,76195587527;-5843,76195587527;-5843,76195442302;Inf;NA;-5843,76195587527
"25295";-5843,76195442302;-5843,76195442302;-5843,7619529712;Inf;NA;-5843,76195442302
"25296";-5843,7619529712;-5843,7619529712;-5843,76195151976;Inf;NA;-5843,7619529712
"25297";-5843,76195151976;-5843,76195151976;-5843,76195006875;Inf;NA;-5843,76195151976
"25298";-5843,76195006875;-5843,76195006875;-5843,76194861814;Inf;NA;-5843,76195006875
"25299";-5843,76194861814;-5843,76194861814;-5843,76194716795;Inf;NA;-5843,76194861814
"25300";-5843,76194716795;-5843,76194716795;-5843,76194571815;Inf;NA;-5843,76194716795
"25301";-5843,76194571815;-5843,76194571815;-5843,76194426878;Inf;NA;-5843,76194571815
"25302";-5843,76194426878;-5843,76194426878;-5843,76194281981;Inf;NA;-5843,76194426878
"25303";-5843,76194281981;-5843,76194281981;-5843,76194137124;Inf;NA;-5843,76194281981
"25304";-5843,76194137124;-5843,76194137124;-5843,76193992308;Inf;NA;-5843,76194137124
"25305";-5843,76193992308;-5843,76193992308;-5843,76193847533;Inf;NA;-5843,76193992308
"25306";-5843,76193847533;-5843,76193847533;-5843,761937028;Inf;NA;-5843,76193847533
"25307";-5843,761937028;-5843,761937028;-5843,76193558107;Inf;NA;-5843,761937028
"25308";-5843,76193558107;-5843,76193558107;-5843,76193413455;Inf;NA;-5843,76193558107
"25309";-5843,76193413455;-5843,76193413455;-5843,76193268844;Inf;NA;-5843,76193413455
"25310";-5843,76193268844;-5843,76193268844;-5843,76193124273;Inf;NA;-5843,76193268844
"25311";-5843,76193124273;-5843,76193124273;-5843,76192979743;Inf;NA;-5843,76193124273
"25312";-5843,76192979743;-5843,76192979743;-5843,76192835254;Inf;NA;-5843,76192979743
"25313";-5843,76192835254;-5843,76192835254;-5843,76192690805;Inf;NA;-5843,76192835254
"25314";-5843,76192690805;-5843,76192690805;-5843,76192546397;Inf;NA;-5843,76192690805
"25315";-5843,76192546397;-5843,76192546397;-5843,76192402031;Inf;NA;-5843,76192546397
"25316";-5843,76192402031;-5843,76192402031;-5843,76192257704;Inf;NA;-5843,76192402031
"25317";-5843,76192257704;-5843,76192257704;-5843,76192113419;Inf;NA;-5843,76192257704
"25318";-5843,76192113419;-5843,76192113419;-5843,76191969174;Inf;NA;-5843,76192113419
"25319";-5843,76191969174;-5843,76191969174;-5843,7619182497;Inf;NA;-5843,76191969174
"25320";-5843,7619182497;-5843,7619182497;-5843,76191680806;Inf;NA;-5843,7619182497
"25321";-5843,76191680806;-5843,76191680806;-5843,76191536683;Inf;NA;-5843,76191680806
"25322";-5843,76191536683;-5843,76191536683;-5843,76191392601;Inf;NA;-5843,76191536683
"25323";-5843,76191392601;-5843,76191392601;-5843,76191248559;Inf;NA;-5843,76191392601
"25324";-5843,76191248559;-5843,76191248559;-5843,76191104558;Inf;NA;-5843,76191248559
"25325";-5843,76191104558;-5843,76191104558;-5843,76190960598;Inf;NA;-5843,76191104558
"25326";-5843,76190960598;-5843,76190960598;-5843,76190816678;Inf;NA;-5843,76190960598
"25327";-5843,76190816678;-5843,76190816678;-5843,76190672798;Inf;NA;-5843,76190816678
"25328";-5843,76190672798;-5843,76190672798;-5843,7619052896;Inf;NA;-5843,76190672798
"25329";-5843,7619052896;-5843,7619052896;-5843,76190385161;Inf;NA;-5843,7619052896
"25330";-5843,76190385161;-5843,76190385161;-5843,76190241404;Inf;NA;-5843,76190385161
"25331";-5843,76190241404;-5843,76190241404;-5843,76190097687;Inf;NA;-5843,76190241404
"25332";-5843,76190097687;-5843,76190097687;-5843,7618995401;Inf;NA;-5843,76190097687
"25333";-5843,7618995401;-5843,7618995401;-5843,76189810374;Inf;NA;-5843,7618995401
"25334";-5843,76189810374;-5843,76189810374;-5843,76189666779;Inf;NA;-5843,76189810374
"25335";-5843,76189666779;-5843,76189666779;-5843,76189523223;Inf;NA;-5843,76189666779
"25336";-5843,76189523223;-5843,76189523223;-5843,76189379709;Inf;NA;-5843,76189523223
"25337";-5843,76189379709;-5843,76189379709;-5843,76189236235;Inf;NA;-5843,76189379709
"25338";-5843,76189236235;-5843,76189236235;-5843,76189092801;Inf;NA;-5843,76189236235
"25339";-5843,76189092801;-5843,76189092801;-5843,76188949408;Inf;NA;-5843,76189092801
"25340";-5843,76188949408;-5843,76188949408;-5843,76188806056;Inf;NA;-5843,76188949408
"25341";-5843,76188806056;-5843,76188806056;-5843,76188662743;Inf;NA;-5843,76188806056
"25342";-5843,76188662743;-5843,76188662743;-5843,76188519471;Inf;NA;-5843,76188662743
"25343";-5843,76188519471;-5843,76188519471;-5843,76188376239;Inf;NA;-5843,76188519471
"25344";-5843,76188376239;-5843,76188376239;-5843,76188233048;Inf;NA;-5843,76188376239
"25345";-5843,76188233048;-5843,76188233048;-5843,76188089898;Inf;NA;-5843,76188233048
"25346";-5843,76188089898;-5843,76188089898;-5843,76187946787;Inf;NA;-5843,76188089898
"25347";-5843,76187946787;-5843,76187946787;-5843,76187803718;Inf;NA;-5843,76187946787
"25348";-5843,76187803718;-5843,76187803718;-5843,76187660688;Inf;NA;-5843,76187803718
"25349";-5843,76187660688;-5843,76187660688;-5843,76187517699;Inf;NA;-5843,76187660688
"25350";-5843,76187517699;-5843,76187517699;-5843,7618737475;Inf;NA;-5843,76187517699
"25351";-5843,7618737475;-5843,7618737475;-5843,76187231841;Inf;NA;-5843,7618737475
"25352";-5843,76187231841;-5843,76187231841;-5843,76187088972;Inf;NA;-5843,76187231841
"25353";-5843,76187088972;-5843,76187088972;-5843,76186946145;Inf;NA;-5843,76187088972
"25354";-5843,76186946145;-5843,76186946145;-5843,76186803357;Inf;NA;-5843,76186946145
"25355";-5843,76186803357;-5843,76186803357;-5843,76186660609;Inf;NA;-5843,76186803357
"25356";-5843,76186660609;-5843,76186660609;-5843,76186517902;Inf;NA;-5843,76186660609
"25357";-5843,76186517902;-5843,76186517902;-5843,76186375234;Inf;NA;-5843,76186517902
"25358";-5843,76186375234;-5843,76186375234;-5843,76186232608;Inf;NA;-5843,76186375234
"25359";-5843,76186232608;-5843,76186232608;-5843,76186090022;Inf;NA;-5843,76186232608
"25360";-5843,76186090022;-5843,76186090022;-5843,76185947475;Inf;NA;-5843,76186090022
"25361";-5843,76185947475;-5843,76185947475;-5843,76185804969;Inf;NA;-5843,76185947475
"25362";-5843,76185804969;-5843,76185804969;-5843,76185662503;Inf;NA;-5843,76185804969
"25363";-5843,76185662503;-5843,76185662503;-5843,76185520078;Inf;NA;-5843,76185662503
"25364";-5843,76185520078;-5843,76185520078;-5843,76185377691;Inf;NA;-5843,76185520078
"25365";-5843,76185377691;-5843,76185377691;-5843,76185235347;Inf;NA;-5843,76185377691
"25366";-5843,76185235347;-5843,76185235347;-5843,76185093041;Inf;NA;-5843,76185235347
"25367";-5843,76185093041;-5843,76185093041;-5843,76184950775;Inf;NA;-5843,76185093041
"25368";-5843,76184950775;-5843,76184950775;-5843,76184808551;Inf;NA;-5843,76184950775
"25369";-5843,76184808551;-5843,76184808551;-5843,76184666366;Inf;NA;-5843,76184808551
"25370";-5843,76184666366;-5843,76184666366;-5843,76184524221;Inf;NA;-5843,76184666366
"25371";-5843,76184524221;-5843,76184524221;-5843,76184382117;Inf;NA;-5843,76184524221
"25372";-5843,76184382117;-5843,76184382117;-5843,76184240052;Inf;NA;-5843,76184382117
"25373";-5843,76184240052;-5843,76184240052;-5843,76184098027;Inf;NA;-5843,76184240052
"25374";-5843,76184098027;-5843,76184098027;-5843,76183956043;Inf;NA;-5843,76184098027
"25375";-5843,76183956043;-5843,76183956043;-5843,76183814098;Inf;NA;-5843,76183956043
"25376";-5843,76183814098;-5843,76183814098;-5843,76183672194;Inf;NA;-5843,76183814098
"25377";-5843,76183672194;-5843,76183672194;-5843,76183530329;Inf;NA;-5843,76183672194
"25378";-5843,76183530329;-5843,76183530329;-5843,76183388505;Inf;NA;-5843,76183530329
"25379";-5843,76183388505;-5843,76183388505;-5843,76183246721;Inf;NA;-5843,76183388505
"25380";-5843,76183246721;-5843,76183246721;-5843,76183104976;Inf;NA;-5843,76183246721
"25381";-5843,76183104976;-5843,76183104976;-5843,76182963272;Inf;NA;-5843,76183104976
"25382";-5843,76182963272;-5843,76182963272;-5843,76182821607;Inf;NA;-5843,76182963272
"25383";-5843,76182821607;-5843,76182821607;-5843,76182679983;Inf;NA;-5843,76182821607
"25384";-5843,76182679983;-5843,76182679983;-5843,76182538398;Inf;NA;-5843,76182679983
"25385";-5843,76182538398;-5843,76182538398;-5843,76182396854;Inf;NA;-5843,76182538398
"25386";-5843,76182396854;-5843,76182396854;-5843,76182255349;Inf;NA;-5843,76182396854
"25387";-5843,76182255349;-5843,76182255349;-5843,76182113884;Inf;NA;-5843,76182255349
"25388";-5843,76182113884;-5843,76182113884;-5843,76181972459;Inf;NA;-5843,76182113884
"25389";-5843,76181972459;-5843,76181972459;-5843,76181831074;Inf;NA;-5843,76181972459
"25390";-5843,76181831074;-5843,76181831074;-5843,76181689729;Inf;NA;-5843,76181831074
"25391";-5843,76181689729;-5843,76181689729;-5843,76181548425;Inf;NA;-5843,76181689729
"25392";-5843,76181548425;-5843,76181548425;-5843,76181407159;Inf;NA;-5843,76181548425
"25393";-5843,76181407159;-5843,76181407159;-5843,76181265934;Inf;NA;-5843,76181407159
"25394";-5843,76181265934;-5843,76181265934;-5843,76181124748;Inf;NA;-5843,76181265934
"25395";-5843,76181124748;-5843,76181124748;-5843,76180983602;Inf;NA;-5843,76181124748
"25396";-5843,76180983602;-5843,76180983602;-5843,76180842496;Inf;NA;-5843,76180983602
"25397";-5843,76180842496;-5843,76180842496;-5843,76180701429;Inf;NA;-5843,76180842496
"25398";-5843,76180701429;-5843,76180701429;-5843,76180560404;Inf;NA;-5843,76180701429
"25399";-5843,76180560404;-5843,76180560404;-5843,76180419417;Inf;NA;-5843,76180560404
"25400";-5843,76180419417;-5843,76180419417;-5843,7618027847;Inf;NA;-5843,76180419417
"25401";-5843,7618027847;-5843,7618027847;-5843,76180137563;Inf;NA;-5843,7618027847
"25402";-5843,76180137563;-5843,76180137563;-5843,76179996696;Inf;NA;-5843,76180137563
"25403";-5843,76179996696;-5843,76179996696;-5843,76179855868;Inf;NA;-5843,76179996696
"25404";-5843,76179855868;-5843,76179855868;-5843,7617971508;Inf;NA;-5843,76179855868
"25405";-5843,7617971508;-5843,7617971508;-5843,76179574332;Inf;NA;-5843,7617971508
"25406";-5843,76179574332;-5843,76179574332;-5843,76179433623;Inf;NA;-5843,76179574332
"25407";-5843,76179433623;-5843,76179433623;-5843,76179292955;Inf;NA;-5843,76179433623
"25408";-5843,76179292955;-5843,76179292955;-5843,76179152326;Inf;NA;-5843,76179292955
"25409";-5843,76179152326;-5843,76179152326;-5843,76179011736;Inf;NA;-5843,76179152326
"25410";-5843,76179011736;-5843,76179011736;-5843,76178871187;Inf;NA;-5843,76179011736
"25411";-5843,76178871187;-5843,76178871187;-5843,76178730676;Inf;NA;-5843,76178871187
"25412";-5843,76178730676;-5843,76178730676;-5843,76178590207;Inf;NA;-5843,76178730676
"25413";-5843,76178590207;-5843,76178590207;-5843,76178449776;Inf;NA;-5843,76178590207
"25414";-5843,76178449776;-5843,76178449776;-5843,76178309384;Inf;NA;-5843,76178449776
"25415";-5843,76178309384;-5843,76178309384;-5843,76178169033;Inf;NA;-5843,76178309384
